runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.001,31696,62563,4557109,13697257,-1,916,896,905,10720,52,1007,4,30633,0,0,122131,7969,35.132,1.598,0.703,0.469,0.028,0,9.095,0.167,0.492,9.64,11.03,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-29.scen:
60.001,26369,51850,4642176,12949582,-1,948,932,941,14855,54,1288,8,25019,0,0,114760,4877,37.481,1.191,0.636,0.307,0.03,0,8.217,0.138,0.406,9.371,10.578,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-30.scen:
60.001,23597,47109,5219909,14581340,-1,883,869,873,6713,112,488,59,22938,0,0,98561,876,37.243,0.907,0.484,0.498,0.049,0,8.001,0.167,0.335,10.386,11.355,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-31.scen:
60.001,23593,46738,6130845,15820084,-1,859,843,855,7987,18,2328,12,21235,0,0,107650,55030,37.506,1.252,0.649,0.51,0.056,0,5.64,0.071,0.349,11.649,12.893,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-32.scen:
60.001,20267,40274,4836375,12434142,-1,947,931,933,6666,188,399,64,19616,0,0,86078,368,38.211,0.806,0.476,0.262,0.064,0,8.412,0.166,0.292,9.34,10.278,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-33.scen:
60.001,30742,60175,3833012,11858803,-1,917,904,910,17570,19630,2730,2,8380,0,0,111395,20193,37.036,1.365,0.599,0.524,0.165,0,5.414,0.439,0.458,8.385,9.678,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-34.scen:
60.001,21693,43352,5013605,12824254,-1,914,893,905,5100,149,749,34,20761,0,0,100468,17661,40.034,1.091,0.458,0.209,0.06,0,6.151,0.088,0.251,9.639,10.585,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-35.scen:
60.001,24572,49137,5972850,17355087,-1,895,879,890,10439,45,2411,5,22111,0,0,123490,44703,36.045,1.136,0.726,0.54,0.062,0,6.677,0.108,0.433,11.819,13.28,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-36.scen:
60.001,19730,39381,4756271,12142278,-1,896,877,883,7294,121,161,11,19437,0,0,109611,2697,38.802,0.992,0.517,0.258,0.021,0,7.687,0.106,0.272,9.272,10.348,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-37.scen:
60.001,16099,32190,4525169,11786619,-1,970,956,966,6772,1,1168,0,14930,0,0,93615,24667,40.918,0.661,0.461,0.524,0.042,0,6.218,0.075,0.248,8.72,9.734,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-38.scen:
60.001,14544,28518,4072878,9593389,-1,919,903,912,5157,2,784,3,13755,0,0,100061,3206,41.613,0.766,0.372,0.358,0.023,0,6.903,0.074,0.213,7.857,8.606,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-39.scen:
60.001,22238,44340,5277917,15528451,-1,1003,988,997,8441,9,511,1,21717,0,0,99879,11215,36.396,1.105,0.541,0.314,0.026,0,8.452,0.114,0.412,10.63,11.737,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-40.scen:
60.001,25969,51517,4744727,13400317,-1,929,908,916,10115,46,408,13,25502,0,0,105913,7683,37.992,1.167,0.593,0.545,0.028,0,7.212,0.15,0.335,9.462,10.643,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-41.scen:
60.001,19148,38264,4685257,11806776,-1,952,936,941,5061,71,686,92,18299,0,0,105527,5937,38.881,0.924,0.515,0.297,0.096,0,7.825,0.086,0.308,9.144,10.142,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-42.scen:
60.001,20703,41116,3981875,10719441,-1,927,911,914,7356,24,810,92,19777,0,0,111087,1831,39.489,0.99,0.518,0.37,0.036,0,8.096,0.099,0.297,7.835,8.909,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-43.scen:
60.001,20525,41048,4529475,12664869,-1,979,966,974,8236,12,603,0,19910,0,0,121908,17137,38.311,0.859,0.525,0.556,0.031,0,7.749,0.09,0.299,9.007,10.133,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-44.scen:
60.001,27721,55388,5326911,14991015,-1,934,918,930,6388,0,2175,0,25546,0,0,115356,52711,36.321,1.268,0.655,0.643,0.042,0,6.776,0.112,0.354,10.747,12.09,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-45.scen:
60.001,16282,32010,3107713,9444178,-1,892,879,884,11027,0,614,0,15668,0,0,84930,4418,44.013,0.729,0.412,0.34,0.021,0,5.685,0.067,0.24,6.421,7.241,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-46.scen:
60.001,21990,43823,4128675,11449010,-1,905,888,899,8236,3,1599,24,20364,0,0,120777,15355,39.698,1.209,0.531,0.479,0.033,0,7.067,0.102,0.32,8.165,9.266,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-47.scen:
60.001,29996,59967,5233630,15010382,-1,905,888,902,11244,279,2918,1,26798,0,0,121135,48483,36.401,1.229,0.694,0.61,0.046,0,6.958,0.137,0.405,10.478,11.91,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-48.scen:
60.001,15352,30621,4882687,12230582,-1,899,882,888,5713,173,609,81,14489,0,0,95502,3049,40.199,0.664,0.387,0.27,0.041,0,7.065,0.077,0.279,9.337,10.172,0.024,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-49.scen:
60.001,19492,38942,4016894,10717672,-1,911,893,902,6731,136,763,115,18478,0,0,127182,4921,39.742,1.005,0.539,0.366,0.077,0,7.488,0.13,0.277,7.968,9.186,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-50.scen:
60.001,23243,45996,4999048,13635577,-1,903,888,896,7125,19,1431,0,21793,0,0,98538,16230,38.952,1.032,0.567,0.437,0.026,0,6.702,0.103,0.319,9.785,10.857,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-51.scen:
60.001,29835,59384,4925419,14566605,-1,907,893,897,14554,81,783,47,28924,0,0,122191,1938,35.797,1.247,0.69,0.442,0.034,0,8.333,0.211,0.435,10.129,11.544,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-52.scen:
60.001,26205,52294,3991142,12182973,-1,972,959,964,14676,103,677,119,25306,0,0,124498,2484,36.238,1.138,0.679,0.782,0.049,0,8.938,0.2,0.416,8.436,9.93,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-53.scen:
60.001,28100,56158,5920309,16827436,-1,933,916,929,13791,36,4493,0,23571,0,0,104666,84245,35.397,1.316,0.833,0.774,0.052,0,5.904,0.088,0.421,11.815,13.536,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-54.scen:
60.001,31208,61437,4669899,13923564,-1,946,933,939,19575,11746,1969,7,17486,0,0,114326,23444,35.676,1.366,0.686,0.592,0.155,0,6.507,0.315,0.511,9.773,11.215,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-55.scen:
60.001,25321,49898,4071206,11881182,-1,929,915,923,11224,60,1381,1,23879,0,0,123025,8674,37.98,1.177,0.613,0.52,0.046,0,8.193,0.137,0.354,8.345,9.628,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-56.scen:
60.001,27776,55479,5836585,15772179,-1,882,868,875,11424,56,1526,0,26194,0,0,99273,23624,36.577,1.264,0.59,0.534,0.027,0,6.837,0.097,0.39,11.574,12.708,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-57.scen:
60.001,18522,36917,4151318,11314823,-1,919,905,913,8353,53,446,15,18008,0,0,113790,5536,39.615,0.747,0.445,0.472,0.042,0,7.907,0.101,0.278,8.183,9.075,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-58.scen:
60.001,18345,36572,4264680,11166405,-1,906,890,895,4564,20,365,4,17956,0,0,112397,1496,40.463,0.832,0.415,0.243,0.031,0,7.57,0.121,0.281,8.226,9.026,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-59.scen:
60.001,27313,53978,4240307,12223801,-1,960,943,955,8422,245,2023,9,25036,0,0,129994,9760,37.715,1.475,0.614,0.425,0.03,0,7.826,0.167,0.418,8.803,10.053,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-60.scen:
60.001,24143,48126,4653366,13069212,-1,922,906,914,9543,99,895,3,23146,0,0,117488,25515,39.35,1.172,0.629,0.478,0.051,0,6.446,0.09,0.365,9.27,10.534,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-61.scen:
60.001,13974,27869,3732132,9671315,-1,988,971,984,6552,15,1030,1,12928,0,0,104931,16245,40.822,0.742,0.402,0.66,0.028,0,7.581,0.073,0.208,7.262,8.127,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-62.scen:
60.001,21271,42478,3930178,10765263,-1,956,938,951,7799,87,3950,3,17231,0,0,142708,65639,39.366,1.137,0.598,1.031,0.077,0,6.657,0.087,0.303,7.721,8.987,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-63.scen:
60.001,22052,43709,4401533,12108313,-1,913,898,910,7061,4,2170,1,19877,0,0,107665,15083,39.121,1.032,0.507,0.49,0.032,0,7.314,0.129,0.266,8.698,9.712,0.029,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-64.scen:
60.001,19451,38880,4483374,12521499,-1,943,928,937,7432,35,842,17,18557,0,0,115733,11661,38.697,0.953,0.492,0.393,0.028,0,8.017,0.082,0.296,8.821,9.884,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-65.scen:
60.001,19800,39255,3887333,10437653,-1,918,899,906,4906,45,677,131,18947,0,0,108062,1790,40.155,0.943,0.444,0.401,0.063,0,7.648,0.131,0.247,7.639,8.552,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-66.scen:
60.001,16403,32722,3632117,9934750,-1,969,954,961,7810,77,477,168,15681,0,0,139534,6794,40.43,0.813,0.488,0.66,0.047,0,7.367,0.098,0.29,7.277,8.286,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-67.scen:
60.001,26767,52124,4154834,12631125,-1,904,890,897,14855,151,2678,0,23938,0,0,118306,4897,36.204,1.294,0.692,0.821,0.038,0,8.853,0.175,0.415,8.663,10.041,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-68.scen:
60.001,16870,33499,4132463,11266275,-1,1008,994,1001,4952,27,733,0,16110,0,0,115809,5396,39.145,0.827,0.433,0.438,0.029,0,8.44,0.097,0.268,8.231,9.152,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-69.scen:
60.001,24838,49606,5375714,15038923,-1,939,925,932,8068,324,786,43,23685,0,0,114106,28405,37.326,1.177,0.625,0.636,0.042,0,6.54,0.095,0.353,10.443,11.693,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-70.scen:
60.001,37977,75793,5600944,16037559,-1,914,898,906,18598,280,1731,0,35966,0,0,126818,60170,34.881,1.846,0.865,0.667,0.107,0,6.476,0.171,0.551,11.404,13.112,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-71.scen:
60.001,22626,45217,4317691,12025864,-1,914,894,908,8341,531,1725,6,20364,0,0,141902,38641,39.547,1.235,0.662,0.54,0.045,0,6.523,0.087,0.359,8.476,9.705,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-72.scen:
60.001,18997,37948,4756303,12565701,-1,912,894,905,6802,153,878,33,17933,0,0,118341,6972,38.965,0.844,0.517,0.541,0.042,0,7.126,0.1,0.318,9.264,10.321,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-73.scen:
60.001,14623,29233,4148137,10824242,-1,982,965,973,5494,166,266,2,14189,0,0,83811,2015,40.443,0.691,0.425,0.427,0.031,0,7.667,0.12,0.223,8.021,8.839,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-74.scen:
60.001,24547,48899,4371840,12436527,-1,916,899,907,7695,185,575,83,23704,0,0,132719,13003,37.527,1.142,0.678,0.586,0.079,0,7.622,0.104,0.379,8.977,10.38,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-75.scen:
60.001,31002,60782,3939217,12021156,-1,892,877,887,13056,1376,2468,187,26971,0,0,133385,15584,37.688,1.483,0.692,0.434,0.154,0,8.008,0.174,0.448,8.091,9.488,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-76.scen:
60.001,22747,45206,3987381,11459873,-1,903,888,896,7477,145,628,46,21928,0,0,132882,3341,38.549,1.048,0.575,0.42,0.058,0,7.793,0.135,0.315,8.286,9.465,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-77.scen:
60.001,21422,42320,5430705,13687366,-1,895,877,883,9603,89,1090,0,20243,0,0,98841,2361,36.945,0.941,0.523,0.419,0.02,0,8.228,0.128,0.311,10.49,11.498,0.029,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-78.scen:
60.001,31894,62382,4847096,14791356,-1,920,902,914,12708,68,4126,7,27693,0,0,131330,54777,36.01,1.542,0.794,0.831,0.042,0,7.041,0.114,0.463,9.993,11.629,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-79.scen:
60.003,19693,38972,4777201,13731298,-1,989,972,980,11559,0,1564,36,18093,0,0,95239,4548,37.008,0.946,0.584,0.615,0.044,0,8.653,0.11,0.315,9.516,10.757,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-80.scen:
60.001,25900,51675,4950493,14232985,-1,907,892,899,11036,184,695,44,24977,0,0,121987,17449,37.35,1.151,0.605,0.577,0.161,0,7.301,0.098,0.349,9.917,11.173,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-81.scen:
60.001,38013,76014,6238936,17407674,-1,883,868,879,13510,21,4175,10,33807,0,0,115013,68734,33.815,1.777,0.815,0.737,0.071,0,6.752,0.119,0.513,12.315,13.917,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-82.scen:
60.001,21799,43451,3646170,10694843,-1,961,949,956,10836,200,444,171,20984,0,0,130613,3079,38.203,0.89,0.584,0.562,0.164,0,8.767,0.139,0.367,7.359,8.675,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-83.scen:
60.001,16464,32817,3755092,9690666,-1,888,867,877,6178,86,676,38,15664,0,0,111838,2061,41.315,0.76,0.422,0.303,0.071,0,7.434,0.105,0.248,7.323,8.123,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-84.scen:
60.001,16236,32414,3172929,8470032,-1,978,960,972,4030,65,767,15,15389,0,0,111586,8895,42.327,0.929,0.45,0.371,0.042,0,6.909,0.067,0.22,6.432,7.353,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-85.scen:
60.001,19824,39475,4710716,13299449,-1,953,939,950,8815,3,1198,21,18602,0,0,116516,16125,38.366,0.935,0.544,0.398,0.047,0,7.574,0.087,0.312,9.192,10.371,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-86.scen:
60.001,15955,31831,4623325,11086999,-1,913,897,902,5886,165,281,26,15483,0,0,83537,354,39.811,0.697,0.401,0.479,0.045,0,7.605,0.101,0.248,8.59,9.425,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-87.scen:
60.001,17349,34509,4289057,12078675,-1,919,900,913,7844,42,2006,17,15284,0,0,110338,26783,39.94,0.927,0.512,0.9,0.071,0,6.587,0.078,0.262,8.356,9.349,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-88.scen:
60.001,27388,54519,4412710,12139943,-1,925,911,921,8554,27,1753,8,25600,0,0,113493,21504,38.439,1.391,0.609,0.482,0.038,0,7.219,0.136,0.367,8.759,9.943,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-89.scen:
60.001,16786,33451,3440299,9092543,-1,950,938,945,6933,60,1143,13,15570,0,0,126938,7350,41.327,0.711,0.459,0.402,0.042,0,7.48,0.092,0.294,6.761,7.771,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-90.scen:
60.001,16784,33232,4623496,10606503,-1,937,917,922,5683,98,615,5,16066,0,0,80579,1312,40.539,0.708,0.352,0.281,0.036,0,7.656,0.083,0.257,8.743,9.471,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-91.scen:
60.001,19552,38912,4123722,11081579,-1,984,969,974,7005,50,710,124,18668,0,0,119405,2258,39.431,0.932,0.503,0.468,0.127,0,7.789,0.111,0.321,8.211,9.151,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-92.scen:
60.001,28224,56447,4119844,12561374,-1,891,879,885,12233,10,633,88,27493,0,0,125187,1468,37.319,1.193,0.631,0.451,0.28,0,7.965,0.243,0.368,8.426,9.778,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-93.scen:
60.001,17309,34590,4392518,11804360,-1,1023,1006,1011,9613,18,187,2,17102,0,0,80259,1810,39.926,0.766,0.524,0.275,0.04,0,7.493,0.1,0.311,8.702,9.845,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-94.scen:
60.001,18166,36167,4192967,11715028,-1,919,903,911,7405,171,682,27,17286,0,0,130057,8305,39.97,0.883,0.526,0.455,0.083,0,7.307,0.105,0.288,8.218,9.312,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-95.scen:
60.001,33464,65400,4318223,13259445,-1,912,899,909,13469,225,2305,0,30934,0,0,144267,13114,36.277,1.549,0.702,0.342,0.025,0,8.016,0.179,0.495,8.892,10.395,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-96.scen:
60.001,20794,41352,3822463,10654238,-1,956,939,950,8549,614,1779,4,18397,0,0,138332,51441,38.8,1.209,0.648,0.794,0.049,0,7.267,0.079,0.379,7.946,9.347,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-97.scen:
60.001,18626,37235,4581696,12594443,-1,889,869,882,7981,165,880,37,17544,0,0,114792,17267,38.67,0.897,0.449,0.636,0.051,0,7.13,0.115,0.305,9.332,10.346,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-98.scen:
60.001,13982,27861,4293499,11207302,-1,941,925,931,6398,47,293,3,13639,0,0,92986,1308,39.667,0.642,0.409,0.585,0.032,0,7.8,0.101,0.281,8.706,9.541,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-99.scen:
60.001,23247,45590,3859478,10845756,-1,959,943,951,7658,209,1136,83,21819,0,0,108584,2003,38.168,1.238,0.524,0.536,0.077,0,8.086,0.179,0.343,8.152,9.241,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-100.scen:
